id,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,crime_rate,prop.availability,days_last_review,dis_in_miles,Bronx,Brooklyn,Manhattan,Queens,Staten_Island,entire_home,private_room,shared_room
9785847,40.71988,-73.95591,75,2,1,0.02,1,14.1874,0,1286,0.19046009,0,1,0,0,0,0,1,0
9786021,40.63655,-73.95424,60,1,1,0.02,1,7.5312,0,1285,0.39140114,0,1,0,0,0,0,1,0
9786182,40.81602,-73.94316,29,28,42,1,1,15.3365,0.043835616,324,0.17560112,0,0,1,0,0,0,1,0
9786398,40.67835,-73.96846,85,1,90,2.08,1,11.3065,0.945205479,23,0.24576257,0,1,0,0,0,0,1,0
9786543,40.68666,-73.92724,60,15,14,0.38,3,20.5032,0.687671233,54,0.33394947,0,1,0,0,0,0,1,0
9787107,40.79471,-73.93482,90,2,17,0.45,5,12.5434,0,79,0.44641885,0,0,1,0,0,0,1,0
9787634,40.77507,-73.94896,70,10,3,0.07,1,10.9143,0,687,0.24201742,0,0,1,0,0,1,0,0
9788114,40.82023,-73.92844,87,1,132,3.11,2,15.6104,0.578082192,10,0.14367146,1,0,0,0,0,1,0,0
9788141,40.80518,-73.95099,100,1,1,0.02,5,19.6512,0,1314,0.19938887,0,0,1,0,0,0,1,0
9789339,40.65411,-73.95816,55,4,8,0.19,1,7.5312,0.473972603,195,0.1849835,0,1,0,0,0,0,1,0
9789350,40.77227,-73.94968,139,3,26,0.6,1,10.9143,0,530,0.4002019,0,0,1,0,0,1,0,0
9790462,40.66593,-73.95082,50,4,2,0.05,1,11.4804,0,1163,0.13504765,0,1,0,0,0,0,1,0
9790748,40.7773,-73.95305,260,30,1,0.3,96,10.9143,0.920547945,101,0.07729108,0,0,1,0,0,1,0,0
9790995,40.73352,-73.98896,120,2,3,0.08,1,16.1427,0,1177,0.09484535,0,0,1,0,0,0,1,0
9792286,40.72265,-73.98365,90,2,187,4.31,1,16.1427,0.235616438,2,0.33341625,0,0,1,0,0,0,1,0
9792323,40.75185,-73.97001,83,30,3,0.09,52,14.1041,0.906849315,81,0.31709292,0,0,1,0,0,1,0,0
9792367,40.67176,-73.93387,30,3,3,0.1,1,11.3065,0,568,0.19772238,0,1,0,0,0,0,1,0
9792720,40.76646,-73.99345,65,1,1,0.02,1,44.8156,0,1293,0.47828103,0,0,1,0,0,0,0,1
9793465,40.79197,-73.94711,140,1,1,0.03,1,12.5434,0,1182,0.09627138,0,0,1,0,0,1,0,0
9793542,40.7209,-74.00229,799,3,16,0.4,1,20.7862,1,72,0.1017457,0,0,1,0,0,1,0,0
9794364,40.8,-73.96404,100,2,42,1.02,1,9.5529,0,112,0.23020455,0,0,1,0,0,0,1,0
9794402,40.7609,-73.92288,100,3,1,0.02,1,8.3745,0,1289,0.15836497,0,0,0,1,0,1,0,0
9795890,40.71561,-74.00642,75,1,1,0.02,1,20.7862,0,1290,0.14937147,0,0,1,0,0,0,1,0
9796737,40.71282,-73.98448,70,9,2,0.05,1,17.1053,0,757,0.30685014,0,0,1,0,0,0,1,0
9798242,40.76576,-73.98383,145,2,51,1.19,1,44.8156,0.380821918,24,0.18194206,0,0,1,0,0,0,1,0
9804243,40.69027,-73.95021,60,3,4,0.13,1,17.0945,0,326,0.17913028,0,1,0,0,0,0,1,0
9804299,40.71776,-73.9605,70,5,1,0.02,1,14.1874,0,1281,0.20491135,0,1,0,0,0,0,1,0
9804368,40.74566,-73.99989,365,6,100,2.37,1,22.9773,0.704109589,20,0.09829073,0,0,1,0,0,1,0,0
9804516,40.7682,-73.98467,180,1,3,0.08,1,44.8156,0,1051,0.14351709,0,0,1,0,0,1,0,0
9805128,40.69184,-73.90593,49,7,2,0.05,1,13.4682,0,1041,0.22931425,0,1,0,0,0,0,1,0
9805274,40.72248,-73.99481,165,7,4,0.12,2,18.5259,0,560,0.12272301,0,0,1,0,0,0,1,0
9806373,40.6576,-73.94609,140,2,131,3.06,1,11.4804,0.747945205,16,0.21897122,0,1,0,0,0,1,0,0
9806634,40.72288,-73.98454,72,1,3,0.08,4,16.1427,0.550684932,15,0.28502723,0,0,1,0,0,0,1,0
9807758,40.73564,-73.98611,165,30,2,0.05,96,21.5079,0.879452055,769,0.20391289,0,0,1,0,0,1,0,0
9808151,40.75134,-73.96807,112,4,1,0.03,1,14.1041,0,1167,0.41740325,0,0,1,0,0,1,0,0
9808637,40.71197,-73.96061,119,3,3,0.07,1,11.0839,0,1039,0.28666119,0,1,0,0,0,1,0,0
9808859,40.76565,-73.98587,160,30,1,0.03,96,44.8156,1,951,0.21998983,0,0,1,0,0,1,0,0
9809458,40.71907,-73.95434,170,2,6,0.32,1,14.1874,0,219,0.17853541,0,1,0,0,0,1,0,0
9809784,40.67815,-73.96823,995,5,1,0.02,1,11.3065,0.243835616,1284,0.24304129,0,1,0,0,0,1,0,0
9809911,40.68441,-73.91625,185,2,24,0.56,1,17.891,1,15,0.13955856,0,1,0,0,0,1,0,0
9810271,40.8226,-73.95468,48,30,100,2.31,2,12.8038,0.501369863,39,0.06647536,0,0,1,0,0,0,1,0
9810696,40.76385,-73.98669,199,2,137,3.14,1,44.8156,0.868493151,15,0.102848,0,0,1,0,0,1,0,0
9811274,40.72974,-73.95163,80,5,2,0.05,1,14.1874,0,1106,0.18023123,0,1,0,0,0,0,1,0
9818465,40.80761,-73.95841,125,6,5,0.16,1,12.2706,0.002739726,189,0.25803607,0,0,1,0,0,1,0,0
9819018,40.71209,-73.98794,62,28,2,0.05,1,17.1053,0,1272,0.16882511,0,0,1,0,0,0,1,0
9819545,40.70657,-73.94234,75,1,2,0.21,2,11.0839,0,188,0.14493498,0,1,0,0,0,0,1,0
9819589,40.68579,-73.97455,80,2,4,0.17,1,18.9222,0,408,0.03868667,0,1,0,0,0,1,0,0
9820053,40.72688,-74.00058,195,2,1,0.02,1,20.7862,0,1280,0.1714638,0,0,1,0,0,1,0,0
9820308,40.75992,-73.9879,68,3,1,0.02,1,44.8156,0,1268,0.19337496,0,0,1,0,0,0,1,0
9820533,40.68259,-73.92358,90,2,5,0.12,1,20.5032,0,997,0.29790621,0,1,0,0,0,1,0,0
9820968,40.76379,-73.99378,200,2,1,0.02,1,44.8156,0,1284,0.41832886,0,0,1,0,0,1,0,0
9821370,40.82391,-73.93881,80,1,28,0.72,1,15.3365,0.997260274,247,0.12240506,0,0,1,0,0,0,1,0
9821408,40.72792,-73.98718,125,7,4,0.17,1,16.1427,0.002739726,78,0.25119672,0,0,1,0,0,1,0,0
9822635,40.67239,-73.93225,110,1,6,0.14,1,11.3065,0,1023,0.23760271,0,1,0,0,0,0,1,0
9822738,40.77641,-73.95505,199,4,1,0.02,1,10.9143,0,1283,0.19858535,0,0,1,0,0,1,0,0
9822983,40.6733,-73.9647,40,1,1,0.02,2,11.3065,0,1294,0.0908099,0,1,0,0,0,0,1,0
9823085,40.68786,-73.95019,65,5,10,0.49,1,17.0945,0.008219178,66,0.21282487,0,1,0,0,0,0,1,0
9823636,40.76057,-73.99038,85,1,1,0.02,1,44.8156,0,1298,0.22711492,0,0,1,0,0,0,1,0
9824042,40.74423,-73.97742,69,4,107,2.5,2,14.1041,0,85,0.27510676,0,0,1,0,0,0,1,0
9824463,40.69452,-73.9284,42,1,216,5,7,13.4682,0.167123288,15,0.09298498,0,1,0,0,0,0,1,0
9824613,40.74195,-73.98242,120,2,4,0.11,1,21.5079,0,1037,0.12357516,0,0,1,0,0,1,0,0
9824807,40.79982,-73.95375,130,2,18,0.42,1,19.6512,0,694,0.1131682,0,0,1,0,0,1,0,0
9826062,40.74852,-73.97521,210,3,59,1.54,1,14.1041,0.679452055,6,0.20509241,0,0,1,0,0,1,0,0
9826081,40.67534,-73.94958,28,14,3,0.07,1,11.3065,0,895,0.35378528,0,1,0,0,0,0,1,0
9826494,40.69573,-73.95345,60,2,1,0.03,1,17.0945,0,1041,0.24208644,0,1,0,0,0,0,1,0
9826628,40.6913,-73.9406,60,1,113,2.66,3,17.0945,0.909589041,12,0.4824464,0,1,0,0,0,0,1,0
9826822,40.68752,-73.9567,140,2,5,0.12,1,17.0945,0,554,0.19650569,0,1,0,0,0,1,0,0
9827941,40.60596,-73.95672,73,3,77,2.04,3,7.027,0.969863014,12,0.19022602,0,1,0,0,0,0,1,0
9828004,40.60666,-73.9575,67,3,62,1.65,3,7.027,0.926027397,2,0.13634664,0,1,0,0,0,0,1,0
9832827,40.78442,-73.94722,110,5,70,1.81,2,12.5434,0.849315068,11,0.01497651,0,0,1,0,0,1,0,0
9833212,40.77633,-73.97932,80,5,7,0.16,1,8.7699,0,1166,0.16582664,0,0,1,0,0,1,0,0
9833953,40.72804,-73.97638,325,3,17,0.46,1,16.1427,0,765,0.34339246,0,0,1,0,0,1,0,0
9835950,40.70848,-73.94584,44,47,7,0.16,1,11.0839,0,815,0.28488599,0,1,0,0,0,0,1,0
9836940,40.68735,-73.9196,165,3,36,4.37,2,20.5032,0.750684932,3,0.1680064,0,1,0,0,0,1,0,0
9836960,40.68535,-73.95036,30,1,3,0.11,1,17.0945,0,758,0.33789846,0,1,0,0,0,0,1,0
9837205,40.61634,-74.03378,120,2,9,0.23,2,6.2414,1,91,0.15358752,0,1,0,0,0,0,1,0
9837588,40.68307,-73.92894,119,5,13,0.3,1,20.5032,0.008219178,20,0.27184115,0,1,0,0,0,1,0,0
9838053,40.70311,-73.91264,39,10,2,0.28,1,13.4682,0,176,0.25287135,0,1,0,0,0,0,1,0
9838832,40.78763,-73.97204,100,3,21,0.49,2,9.5529,0,668,0.20910083,0,0,1,0,0,0,1,0
9838920,40.85509,-73.93236,28,1,1,0.02,1,11.3035,0,1286,0.15439524,0,0,1,0,0,0,1,0
9839017,40.82545,-73.94969,149,31,24,0.58,1,12.8038,0.408219178,9,0.08351252,0,0,1,0,0,1,0,0
9839378,40.72464,-73.98861,225,4,7,0.19,1,16.1427,0,229,0.11003641,0,0,1,0,0,1,0,0
9839906,40.587,-73.95588,45,1,9,0.22,1,7.027,0,1011,0.10058343,0,1,0,0,0,0,1,0
9840355,40.73113,-74.00314,120,4,1,0.03,1,24.6521,0,1098,0.15827998,0,0,1,0,0,1,0,0
9841191,40.78528,-73.98091,99,2,5,0.12,1,8.7699,0,800,0.10624917,0,0,1,0,0,1,0,0
9841695,40.68777,-73.94793,206,1,35,0.81,2,17.0945,1,189,0.31974307,0,1,0,0,0,1,0,0
9842117,40.79088,-73.94261,120,5,52,1.29,2,12.5434,0.884931507,8,0.25546342,0,0,1,0,0,1,0,0
9842492,40.76542,-73.98702,290,2,55,1.37,1,44.8156,0,15,0.21115684,0,0,1,0,0,1,0,0
9843634,40.73528,-73.95647,80,3,2,0.06,1,14.1874,0,1001,0.29632869,0,1,0,0,0,1,0,0
9843884,40.6682,-73.88541,150,30,16,0.37,1,19.2278,1,248,0.14657465,0,1,0,0,0,1,0,0
9843892,40.73307,-73.9835,80,2,23,0.54,3,21.5079,0.991780822,19,0.12069574,0,0,1,0,0,0,1,0
9843956,40.66044,-73.96114,70,6,4,0.09,1,11.4804,0,1080,0.09452768,0,1,0,0,0,1,0,0
9844047,40.64689,-73.97446,130,4,1,0.02,2,5.2095,0,1287,0.27668287,0,1,0,0,0,1,0,0
9844482,40.66201,-73.95352,125,9,10,0.24,1,11.4804,0,1049,0.15547756,0,1,0,0,0,1,0,0
9844509,40.6626,-73.96003,150,2,1,0.02,1,11.4804,0,1284,0.12424988,0,1,0,0,0,1,0,0
9844805,40.71032,-73.95345,290,6,1,0.04,2,11.0839,0.260273973,795,0.19953235,0,1,0,0,0,1,0,0
9845284,40.74251,-73.98414,150,2,1,0.03,1,21.5079,0,916,0.03909911,0,0,1,0,0,1,0,0
9845314,40.69923,-73.9308,129,7,5,0.12,1,13.4682,0,764,0.20849475,0,1,0,0,0,1,0,0
9846114,40.81192,-73.90949,64,3,36,0.84,1,25.3888,0.002739726,45,0.24034912,1,0,0,0,0,0,1,0
9846616,40.73145,-73.98384,100,3,1,0.02,1,16.1427,0,1285,0.11771895,0,0,1,0,0,0,1,0
9847917,40.72608,-73.97843,60,2,1,0.02,1,16.1427,0,1281,0.37759098,0,0,1,0,0,0,1,0
9851704,40.68004,-73.94628,120,2,9,0.21,1,17.0945,0,920,0.21903386,0,1,0,0,0,1,0,0
9853674,40.7665,-73.98675,180,30,6,0.16,96,44.8156,0.698630137,39,0.27956257,0,0,1,0,0,1,0,0
9853919,40.7243,-73.97684,90,3,40,0.94,1,16.1427,0,254,0.52487875,0,0,1,0,0,0,1,0
9854420,40.72767,-74.00344,200,2,20,0.48,1,20.7862,0,806,0.10057748,0,0,1,0,0,1,0,0
9855876,40.71813,-73.98715,70,1,3,0.07,1,17.1053,0,898,0.01820954,0,0,1,0,0,0,1,0
9856683,40.87045,-73.91765,90,5,4,0.09,1,11.3035,0,383,0.14196689,0,0,1,0,0,1,0,0
9856995,40.6882,-73.95471,70,2,63,1.46,1,17.0945,0.882191781,4,0.11631525,0,1,0,0,0,0,1,0
9857249,40.68394,-73.94678,94,4,6,0.16,1,17.0945,0,749,0.30765867,0,1,0,0,0,1,0,0
9857658,40.74387,-74.00134,250,2,3,0.07,1,22.9773,0,1149,0.20578526,0,0,1,0,0,1,0,0
9857967,40.70888,-73.95622,85,2,37,0.95,2,11.0839,0.915068493,44,0.09112595,0,1,0,0,0,0,1,0
9858259,40.76993,-73.91762,65,2,92,2.19,1,8.3745,0.032876712,6,0.0259322,0,0,0,1,0,1,0,0
9858642,40.76704,-73.98153,369,30,1,0.02,121,44.8156,0.945205479,1266,0.08350861,0,0,1,0,0,1,0,0
9859181,40.78274,-73.91318,88,3,117,2.88,1,8.3745,0.526027397,4,0.53382956,0,0,0,1,0,1,0,0
9859888,40.80728,-73.94987,65,1,3,0.07,1,19.6512,0,1287,0.23119428,0,0,1,0,0,1,0,0
9860571,40.70848,-73.94945,79,1,13,0.3,1,11.0839,0,1052,0.16821311,0,1,0,0,0,0,1,0
9861196,40.76105,-73.98638,239,30,1,0.07,121,44.8156,0.994520548,437,0.09899879,0,0,1,0,0,1,0,0
9861323,40.66854,-73.98482,120,3,71,2.12,3,12.441,0.547945205,15,0.24195386,0,1,0,0,0,1,0,0
9861747,40.70629,-74.0098,175,3,55,2.95,1,20.7862,0.071232877,19,0.05178538,0,0,1,0,0,0,1,0
9861797,40.79322,-73.96726,200,5,2,0.05,1,9.5529,0,1021,0.17745966,0,0,1,0,0,1,0,0
9862199,40.80383,-73.96793,103,3,1,0.02,1,9.5529,0,1285,0.05744024,0,0,1,0,0,1,0,0
9862872,40.63266,-74.0284,80,1,1,0.02,1,6.2414,0,1287,0.25169485,0,1,0,0,0,0,1,0
9862913,40.69431,-73.97316,60,3,1,0.02,1,18.9222,0,1259,0.50852458,0,1,0,0,0,0,1,0
9863626,40.66891,-73.9533,50,2,4,0.1,1,11.4804,0,715,0.15871238,0,1,0,0,0,0,1,0
9864137,40.68651,-73.98624,425,14,4,0.09,3,22.5122,0.561643836,250,0.14513821,0,1,0,0,0,1,0,0
9864926,40.73683,-73.97926,200,1,1,0.03,5,21.5079,0.917808219,1128,0.42258834,0,0,1,0,0,1,0,0
9865262,40.7201,-73.98984,300,3,1,0.02,1,17.1053,0,1304,0.13441464,0,0,1,0,0,1,0,0
9865344,40.63443,-73.96703,47,4,2,0.05,1,7.5312,0,1102,0.23260384,0,1,0,0,0,0,1,0
9865506,40.73637,-73.98107,200,2,2,0.05,1,21.5079,0,1199,0.35247229,0,0,1,0,0,1,0,0
9865901,40.76355,-73.98815,180,7,5,0.19,1,44.8156,0,761,0.13612829,0,0,1,0,0,1,0,0
9866039,40.75247,-73.97196,270,4,8,0.19,1,14.1041,0,455,0.22533318,0,0,1,0,0,1,0,0
9866779,40.82976,-73.94663,30,8,1,0.02,1,12.8038,0,1284,0.27259649,0,0,1,0,0,0,1,0
9867629,40.70774,-73.94139,170,2,17,0.44,2,11.0839,0.739726027,72,0.08706102,0,1,0,0,0,1,0,0
9872904,40.72168,-73.99183,55,7,1,0.02,1,18.5259,0,1305,0.14303773,0,0,1,0,0,0,1,0
9874418,40.72515,-73.9397,30,8,1,0.02,1,14.1874,0,1281,0.60324776,0,1,0,0,0,0,1,0
9874710,40.76118,-73.98535,139,30,1,0.04,121,44.8156,0.838356164,783,0.08716822,0,0,1,0,0,1,0,0
9875791,40.76678,-73.95171,101,3,4,0.15,2,10.9143,0.945205479,10,0.37500979,0,0,1,0,0,0,1,0
9876335,40.64165,-73.94062,50,2,32,0.74,4,10.4991,0.991780822,5,0.41865787,0,1,0,0,0,0,1,0
9876492,40.70079,-73.92095,38,7,3,0.07,1,13.4682,0,1226,0.1601882,0,1,0,0,0,0,1,0
9876971,40.71947,-73.95677,219,30,3,0.09,3,14.1874,0.098630137,779,0.15817547,0,1,0,0,0,1,0,0
9879235,40.76234,-73.98732,275,2,6,0.15,1,44.8156,0,1037,0.07039507,0,0,1,0,0,1,0,0
9879556,40.76257,-73.95915,249,30,1,0.06,121,10.9143,0.747945205,530,0.38810407,0,0,1,0,0,1,0,0
9880140,40.85884,-73.93356,100,5,13,0.35,1,11.3035,0,505,0.03474852,0,0,1,0,0,1,0,0
9880294,40.70021,-73.94081,49,1,2,0.05,1,13.4682,0,1291,0.03260284,0,1,0,0,0,0,1,0
9880664,40.68243,-73.9534,150,2,2,0.06,2,17.0945,0.997260274,1002,0.17925436,0,1,0,0,0,1,0,0
9881195,40.76197,-73.92208,150,1,1,0.02,1,8.3745,0,1283,0.19942098,0,0,0,1,0,1,0,0
9881685,40.76665,-73.98281,190,30,1,0.04,121,44.8156,0.783561644,800,0.11923427,0,0,1,0,0,1,0,0
9882254,40.63516,-74.07735,52,2,137,3.17,3,7.4154,0.931506849,8,2.70759002,0,0,0,0,1,0,1,0
9882271,40.73081,-73.95466,89,2,2,0.07,1,14.1874,0,785,0.03378616,0,1,0,0,0,1,0,0
9882440,40.76704,-73.98355,369,30,3,0.07,121,44.8156,0.945205479,180,0.11876962,0,0,1,0,0,1,0,0
9883768,40.72049,-73.95894,90,6,2,0.16,1,14.1874,0.906849315,343,0.25754002,0,1,0,0,0,0,1,0
9883870,40.78306,-73.94581,115,2,8,0.18,1,10.9143,0,1206,0.10432613,0,0,1,0,0,1,0,0
9884516,40.75342,-73.9237,66,7,1,0.02,1,8.3745,0,1281,0.29603888,0,0,0,1,0,0,1,0
9885501,40.72143,-73.97892,89,2,24,0.56,1,16.1427,0,802,0.49399119,0,0,1,0,0,0,1,0
9886606,40.79108,-73.94642,94,2,3,0.07,1,12.5434,0,147,0.06447725,0,0,1,0,0,0,1,0
9887326,40.79961,-73.96654,70,15,2,0.05,1,9.5529,0,1109,0.09687958,0,0,1,0,0,0,1,0
9887763,40.7484,-73.94604,90,2,59,1.37,4,9.0806,0.090410959,188,0.04351192,0,0,0,1,0,0,1,0
9888174,40.65234,-73.95329,155,1,1,0.02,1,10.4991,0,1280,0.22541235,0,1,0,0,0,1,0,0
9894602,40.75764,-73.92283,65,1,2,0.05,2,8.3745,0,332,0.12869965,0,0,0,1,0,0,1,0
9894820,40.7692,-73.96754,149,1,1,0.02,1,10.9143,0,1298,0.20548014,0,0,1,0,0,1,0,0
9895587,40.7484,-73.94651,70,2,113,2.6,4,9.0806,0.17260274,59,0.04960897,0,0,0,1,0,0,1,0
9896731,40.80489,-73.95171,100,2,1,0.02,5,19.6512,0,1308,0.1619585,0,0,1,0,0,0,1,0
9898107,40.74636,-73.9783,150,30,1,0.02,31,14.1041,0.342465753,1236,0.19865509,0,0,1,0,0,1,0,0
9899132,40.74691,-73.95348,200,3,93,2.17,1,9.0806,0.235616438,6,0.27919447,0,0,0,1,0,1,0,0
9899499,40.72522,-73.94022,50,1,1,0.02,1,14.1874,0,1291,0.57649924,0,1,0,0,0,0,1,0
9899970,40.72051,-73.99513,225,2,29,0.68,1,18.5259,0.482191781,73,0.07163685,0,0,1,0,0,1,0,0
9900100,40.6458,-73.92384,35,7,9,0.39,3,10.4991,0.893150685,50,1.15235361,0,1,0,0,0,0,1,0
9900120,40.8185,-73.9442,45,4,1,0.02,1,15.3365,0,1287,0.17917065,0,0,1,0,0,0,1,0
9900224,40.77578,-73.97794,140,2,16,0.47,1,8.7699,0,464,0.08582032,0,0,1,0,0,0,1,0
9900885,40.79795,-73.9442,160,13,21,0.88,1,12.5434,0,8,0.14300642,0,0,1,0,0,1,0,0
9901423,40.64604,-73.92511,35,3,19,0.47,3,10.4991,0.745205479,290,1.16158609,0,1,0,0,0,0,1,0
9901546,40.67946,-73.96494,125,2,7,0.19,1,11.3065,0,212,0.26603183,0,1,0,0,0,1,0,0
9901614,40.70844,-74.0124,160,3,1,0.02,1,20.7862,0,1285,0.05654641,0,0,1,0,0,1,0,0
9902123,40.78366,-73.97899,179,2,5,0.12,1,8.7699,0,1112,0.05205244,0,0,1,0,0,1,0,0
9902314,40.73739,-73.95568,70,1,2,0.05,1,14.1874,0,919,0.37688596,0,1,0,0,0,0,1,0
9902932,40.73434,-74.00462,300,4,104,2.46,1,24.6521,0.15890411,4,0.10978616,0,0,1,0,0,1,0,0
9903132,40.71844,-74.00228,152,3,16,0.37,1,18.5259,0,36,0.0691659,0,0,1,0,0,1,0,0
9904386,40.72626,-73.97822,100,1,4,0.09,1,16.1427,0,1107,0.37180877,0,0,1,0,0,0,1,0
9904570,40.75342,-73.98729,200,4,3,0.07,1,123.5776,0,1204,0.08650076,0,0,1,0,0,1,0,0
9905142,40.73036,-73.98673,250,7,20,0.47,1,16.1427,0.035616438,57,0.16849768,0,0,1,0,0,1,0,0
9906178,40.73007,-74.00193,200,2,2,0.05,1,24.6521,0,1185,0.17273283,0,0,1,0,0,1,0,0
9906415,40.76109,-73.99417,245,2,1,0.03,1,44.8156,0,1108,0.3488767,0,0,1,0,0,1,0,0
9906768,40.72791,-73.99997,79,1,3,0.07,3,24.6521,0,1107,0.22890889,0,0,1,0,0,0,1,0
9907257,40.71759,-73.9842,175,1,1,0.02,1,17.1053,0,1283,0.17520556,0,0,1,0,0,1,0,0
9910133,40.7415,-73.98354,139,7,1,0.02,1,21.5079,0,1284,0.1145511,0,0,1,0,0,1,0,0
9911887,40.71432,-73.94615,220,2,25,0.65,1,11.0839,0.01369863,189,0.11690493,0,1,0,0,0,1,0,0
9915508,40.69283,-73.98061,70,2,6,0.14,1,18.9222,0,996,0.16207461,0,1,0,0,0,0,1,0
9915643,40.66184,-73.96001,99,1,186,4.73,1,11.4804,0.635616438,5,0.10692595,0,1,0,0,0,0,1,0
9916371,40.68538,-73.94138,120,3,3,0.08,2,17.0945,0,1064,0.37697819,0,1,0,0,0,1,0,0
9917384,40.66896,-73.9918,178,2,12,0.56,1,12.441,0,212,0.13921349,0,1,0,0,0,1,0,0
9918963,40.68974,-73.97316,124,2,20,0.49,1,18.9222,0,38,0.21456884,0,1,0,0,0,1,0,0
9919728,40.71578,-73.87713,250,7,5,0.13,2,7.9676,0.994520548,42,0.71754846,0,0,0,1,0,1,0,0
9920363,40.70422,-73.8984,375,4,5,0.13,2,7.9676,0.997260274,53,0.19042226,0,0,0,1,0,1,0,0
9920941,40.65586,-73.95934,65,28,11,0.26,3,11.4804,0.876712329,38,0.1233535,0,1,0,0,0,0,1,0
9921802,40.68125,-73.94044,60,3,8,0.58,1,17.0945,0.810958904,149,0.09423375,0,1,0,0,0,0,1,0
9922513,40.76684,-73.98766,60,1,1,0.02,1,44.8156,0,1291,0.31433391,0,0,1,0,0,0,1,0
9922753,40.66249,-73.97921,45,1,1,0.02,1,12.441,0,1281,0.17121187,0,1,0,0,0,0,1,0
9923485,40.7138,-73.94581,74,1,1,0.02,2,11.0839,0.073972603,1283,0.11140434,0,1,0,0,0,1,0,0
9923887,40.70293,-73.94279,50,7,26,0.63,2,11.0839,0,1069,0.18898601,0,1,0,0,0,0,1,0
9924665,40.73036,-73.95453,60,1,3,0.07,2,14.1874,0,1050,0.06268876,0,1,0,0,0,0,1,0
9925100,40.73926,-73.98758,150,1,1,0.02,1,21.5079,0,1289,0.06609538,0,0,1,0,0,1,0,0
9925507,40.71255,-73.94881,40,1,95,2.24,1,11.0839,0.019178082,17,0.12905946,0,1,0,0,0,1,0,0
9925760,40.7202,-73.98284,120,1,1,0.02,1,17.1053,0,1287,0.27257977,0,0,1,0,0,0,1,0
9926058,40.7049,-73.92,35,1,1,0.02,1,13.4682,0,1291,0.12444849,0,1,0,0,0,0,1,0
9926520,40.644,-73.98091,85,7,3,0.14,1,5.2095,0,188,0.06509842,0,1,0,0,0,1,0,0
9926792,40.75578,-73.99523,146,2,26,0.6,1,22.9773,0.082191781,397,0.25905305,0,0,1,0,0,0,1,0
9926917,40.67621,-73.94913,99,1,4,0.12,1,11.3065,0.936986301,815,0.29891743,0,1,0,0,0,0,1,0
9926940,40.69924,-73.92392,69,2,1,0.02,1,13.4682,0,1278,0.19793579,0,1,0,0,0,0,1,0
9927400,40.71147,-73.96745,70,1,1,0.02,1,11.0839,0,1281,0.546894,0,1,0,0,0,0,1,0
9927666,40.71896,-73.9592,159,3,6,0.15,2,14.1874,0,23,0.18098564,0,1,0,0,0,1,0,0
9928031,40.71081,-73.94061,65,2,15,5.62,3,11.0839,0.424657534,5,0.05307035,0,1,0,0,0,0,1,0
9928644,40.73271,-73.95751,45,30,5,0.14,4,14.1874,0,861,0.18967655,0,1,0,0,0,0,1,0
9931841,40.82198,-73.95418,42,5,7,0.16,6,12.8038,0.065753425,268,0.02643151,0,0,1,0,0,0,1,0
9933667,40.65986,-73.96163,100,1,15,0.35,1,11.4804,0,561,0.12390086,0,1,0,0,0,1,0,0
9934696,40.71269,-73.94979,175,2,16,0.37,1,11.0839,0.997260274,31,0.08579978,0,1,0,0,0,1,0,0
9935509,40.72143,-73.98434,90,5,5,0.12,2,17.1053,0,554,0.26853993,0,0,1,0,0,0,1,0
9935888,40.67264,-73.98802,130,2,45,1.05,1,12.441,0.15890411,9,0.1243519,0,1,0,0,0,1,0,0
9935894,40.78929,-73.94178,70,1,4,0.09,1,12.5434,0,924,0.31151422,0,0,1,0,0,0,0,1
9935949,40.69353,-73.96784,48,1,2,0.05,1,18.9222,0,1284,0.37824501,0,1,0,0,0,0,1,0
9935992,40.70749,-74.01413,169,30,2,0.06,121,20.7862,0.997260274,599,0.01824938,0,0,1,0,0,1,0,0
9936109,40.81218,-73.96112,200,3,1,0.03,1,12.2706,0,1121,0.27476523,0,0,1,0,0,1,0,0
9937307,40.68608,-73.92987,50,6,8,0.19,1,20.5032,0,738,0.46458088,0,1,0,0,0,0,1,0
9937333,40.67902,-73.94747,80,30,7,0.16,1,17.0945,0,952,0.1831334,0,1,0,0,0,1,0,0
9937434,40.78048,-73.98211,200,1,11,0.26,1,8.7699,0,417,0.13975269,0,0,1,0,0,1,0,0
9937558,40.76625,-73.97886,215,29,4,0.11,31,44.8156,0.4,481,0.15175866,0,0,1,0,0,1,0,0
9937667,40.76542,-73.97844,249,30,5,0.12,31,44.8156,0.342465753,144,0.10769252,0,0,1,0,0,1,0,0
9938066,40.74892,-73.9828,110,30,7,0.17,31,123.5776,0.490410959,206,0.1991087,0,0,1,0,0,1,0,0
9938208,40.74909,-73.98253,110,30,1,0.02,31,123.5776,0.397260274,1240,0.20853036,0,0,1,0,0,1,0,0
9939029,40.66557,-73.97896,86,30,1,0.02,1,12.441,0,1234,0.08209729,0,1,0,0,0,1,0,0
9940253,40.76046,-73.95125,79,2,3,0.07,1,8.3745,0,1136,0.13661424,0,0,1,0,0,0,1,0
9940337,40.66086,-73.98421,150,2,21,0.82,1,9.9778,0.030136986,79,0.24135224,0,1,0,0,0,1,0,0
9940966,40.74676,-73.99562,199,4,52,1.25,1,22.9773,0.002739726,722,0.12216295,0,0,1,0,0,1,0,0
